DEF_SUB,ACO_NUM,aco_npi_cnt,saving_npi_pct,aco_epi_cnt,aco_readm_oe,aco_readm_saving,aco_er_oe,aco_er_saving,aco_ins_oe,aco_ins_saving,avg_aco_saving,total_aco_saving,avg_cost_score,avg_quality_score
PPI_IOP_MJRLE_ANKLE,,96,0,,,,,,,,,,,
PPI_IOP_MJRLE_ANKLE,A2975,1,1,12,0.530958424,0,0.530958424,0,1.234138222,490.9022824,490.9022824,5890.8273888,2,4
PPI_IOP_MJRLE_ANKLE,A4824,1,1,12,1.34449821,104.5617997,1.039207551,0.601012069,1.049902368,109.7871001,214.9499119,2579.3989428,2,2
PPI_IOP_MJRLE_HIP,,5447,0,,,,,,,,,,,
PPI_IOP_MJRLE_HIP,A1001,35,0.7142857143,1277,1.2826339984,274.27474806,0.7801934658,4.829050382,0.7692559336,130.70991188,409.81371034,523332.10811,3.6562255286,3.9279561472
PPI_IOP_MJRLE_HIP,A1006,10,0.8,322,1.4539049017,602.71898712,0.7349809072,3.5799229139,0.9125647337,663.69118769,1269.9900978,408936.8115,3.4099378882,3.0279503106
PPI_IOP_MJRLE_HIP,A1023,3,0.6666666667,51,1.1584247148,98.586668269,1.3848713101,19.716459547,0.9549095836,169.35568616,287.65881398,14670.599513,4.1764705882,2.2352941176
PPI_IOP_MJRLE_HIP,A1026,10,0.5,369,1.1270354131,128.64354185,0.8498090676,9.9165302582,0.7005335689,34.378258146,172.93833023,63814.243855,3.9349593496,3.3333333333
PPI_IOP_MJRLE_HIP,A1027,1,0,11,0.415977676,0,0.595328834,0,0.533395615,0,0,0,5,5
PPI_IOP_MJRLE_HIP,A1033,56,0.7857142857,1427,1.2203416105,212.85801248,0.7953327871,7.6932660804,0.943406084,245.39659612,465.94787471,664907.61721,3.3307638402,2.8871758935
PPI_IOP_MJRLE_HIP,A1037,2,1,24,0.8353898269,0,1.013842766,13.158132185,1.7465464983,2235.4967133,2248.6548454,53967.71629,1,2
PPI_IOP_MJRLE_HIP,A1041,5,0.6,77,1.1713199141,238.73932436,0.6565746096,3.512295721,0.8553069903,231.07475026,473.32637035,36446.130517,3.4935064935,3.1818181818
PPI_IOP_MJRLE_HIP,A1051,5,1,147,1.4357276027,356.86023316,1.359361765,23.952267884,1.0323678805,440.08063636,820.89313741,120671.2912,2.8367346939,3.4761904762
PPI_IOP_MJRLE_HIP,A1052,1,1,12,1.132650369,34.56137443,0.814080382,0,1.206677983,135.5520568,170.1134312,2041.3611744,3,3
PPI_IOP_MJRLE_HIP,A1058,2,1,38,1.1920924743,133.7754882,0.5225264767,0,0.7037253344,78.814161047,212.58964925,8078.4066713,3.2631578947,1.8421052632
PPI_IOP_MJRLE_HIP,A1059,4,0.75,58,1.0729055741,143.57124379,1.0182308418,10.281751006,0.7256402751,0,153.85299478,8923.473697,3.9310344828,3.5344827586
PPI_IOP_MJRLE_HIP,A1061,25,0.6,559,0.7812983258,143.25139584,0.9573407446,11.913997474,0.9283256875,348.86912325,504.03451655,281755.29475,3.6368515206,3.1252236136
PPI_IOP_MJRLE_HIP,A1063,7,0.8571428571,114,0.667137951,47.036886536,0.9551671314,6.4719245035,0.8022036111,123.97378739,177.48259843,20233.016221,3.8070175439,3.9736842105
PPI_IOP_MJRLE_HIP,A1066,13,0.7692307692,336,0.8611594279,129.5129408,1.4966124073,76.843516906,0.968633103,267.9403703,474.29682799,159363.73421,2.9077380952,2.4345238095
PPI_IOP_MJRLE_HIP,A1070,3,0,40,0.7021159735,0,0.4630764819,0,0.7130905794,0,0,0,5,3.55
PPI_IOP_MJRLE_HIP,A1080,2,0.5,54,0.5873682358,0,1.5515036784,53.266999281,0.9602811689,53.96226349,107.22926278,5790.38019,2.3518518519,3.6481481481
PPI_IOP_MJRLE_HIP,A1095,12,0.9166666667,233,1.2017857764,163.78590373,1.0536514966,10.248737809,1.0226047125,325.66238228,499.69702382,116429.40655,3.30472103,2.991416309
PPI_IOP_MJRLE_HIP,A1131,5,1,193,1.7186320407,265.07285821,1.1030386219,7.8596989474,0.8172298711,1.2265651246,274.15912226,52912.710597,2.4352331606,2.3730569948
PPI_IOP_MJRLE_HIP,A1161,15,0.8,272,1.1366506956,259.01702633,0.7262115677,7.1894812352,0.9239064553,486.92414888,753.13065647,204851.53856,3.2867647059,3.2720588235
PPI_IOP_MJRLE_HIP,A1175,12,0.5,253,0.9303160894,219.0941344,0.9191751353,7.0785966624,0.7283515504,32.002921646,258.17565273,65318.44014,4.4110671937,4.1501976285
PPI_IOP_MJRLE_HIP,A1196,2,1,26,1.2757970882,1118.4155768,1.0419460645,1.1422454758,0.8146518618,408.82816061,1528.3859829,39738.035556,3.5769230769,3.3076923077
PPI_IOP_MJRLE_HIP,A1199,6,0.6666666667,131,1.2005607352,393.4274188,0.6457428131,0,1.0662515201,1055.4716797,1448.8990985,189805.7819,3.3435114504,4.0763358779
PPI_IOP_MJRLE_HIP,A1204,19,0.5263157895,436,0.8739130851,54.736209728,0.7737073729,5.8385658827,0.9370287099,315.94744354,376.52221914,164163.68755,4.0504587156,3.4816513761
PPI_IOP_MJRLE_HIP,A1215,36,0.7777777778,722,0.8769192672,107.48148218,0.9056098246,9.1976807727,1.0397454801,684.91498237,801.59414533,578750.97293,3.5512465374,3.4002770083
PPI_IOP_MJRLE_HIP,A1216,8,0.75,165,1.0997659699,135.66860174,1.0617292863,12.819282328,0.9162766971,388.57119898,537.05908294,88614.748685,3.4303030303,3.0060606061
PPI_IOP_MJRLE_HIP,A1220,1,0,12,0.897263141,0,0.284622265,0,0.687183461,0,0,0,4,4
PPI_IOP_MJRLE_HIP,A1225,7,0.7142857143,98,0.9712094106,150.76516711,1.3330674965,27.523013245,0.924781346,567.77550618,746.06368654,73114.241281,3.4387755102,3.7244897959
PPI_IOP_MJRLE_HIP,A1241,11,0.9090909091,179,1.1890261176,200.55065564,1.1169935042,16.898734303,1.0002939758,381.04495008,598.49434006,107130.48687,3.5195530726,2.8603351955
PPI_IOP_MJRLE_HIP,A1242,8,0.75,146,0.9341405142,111.58208427,0.4083441453,0.3427228374,0.7597856087,169.66700529,281.59181234,41112.404602,4.1917808219,3.9657534247
PPI_IOP_MJRLE_HIP,A1247,14,0.4285714286,243,0.6978516713,57.060077534,0.6420650747,2.5508777334,0.7889156684,124.90095113,184.51190639,44836.393254,3.9835390947,3.9835390947
PPI_IOP_MJRLE_HIP,A1251,4,0,73,0.4657918904,0,0.5183836255,0,0.7770670664,0,0,0,4.1643835616,4.4383561644
PPI_IOP_MJRLE_HIP,A1252,9,0.6666666667,191,0.5295029558,7.7424994932,1.1252236747,11.515957025,0.7217857011,0,19.258456516,3678.3651946,3.0942408377,2.5968586387
PPI_IOP_MJRLE_HIP,A1262,32,0.875,743,0.9152092967,130.90866354,1.0464445769,12.634288006,0.9169061889,329.04952531,472.59247686,351136.2103,3.3903095559,3.2489905787
PPI_IOP_MJRLE_HIP,A1290,21,0.4761904762,774,0.5767306307,28.251485403,0.6121349973,6.3422611384,0.7047446684,25.117031478,59.710778018,46216.142186,3.819121447,3.5271317829
PPI_IOP_MJRLE_HIP,A1297,32,0.71875,718,0.8526537621,130.94654925,1.0480304762,16.359738574,0.8094439884,68.790036955,216.09632478,155157.16119,3.0278551532,2.8203342618
PPI_IOP_MJRLE_HIP,A1401,3,0.3333333333,61,0.5739069093,0,0.5699093134,0.6050044571,0.65553252,0,0.6050044571,36.905271885,5,4.5081967213
PPI_IOP_MJRLE_HIP,A1403,7,0.7142857143,119,0.7854224186,15.838836946,0.8583619233,2.9853073829,0.7465443454,360.6302648,379.45440904,45155.074676,4.3529411765,4.1680672269
PPI_IOP_MJRLE_HIP,A1459,13,0.6153846154,348,0.5889721633,89.508141221,1.1161169456,21.285845463,1.0369036861,472.58602646,583.3800131,203016.24456,3.5804597701,2.9454022989
PPI_IOP_MJRLE_HIP,A1484,15,0.4666666667,353,0.8292539863,121.99581141,0.6506438857,5.918406878,0.9505184309,447.06403607,574.97825443,202967.32381,4.3059490085,3.6062322946
PPI_IOP_MJRLE_HIP,A1488,7,0.8571428571,147,1.0003872516,107.06729257,0.6853408722,0.2192029623,1.2941780089,963.92621961,1071.212715,157468.26911,3.8707482993,3.7551020408
PPI_IOP_MJRLE_HIP,A1490,14,0.3571428571,508,0.7533322141,33.671517904,0.6137782785,1.5730172944,0.7631959516,109.70723054,144.95176577,73635.497011,3.0826771654,3.3326771654
PPI_IOP_MJRLE_HIP,A1494,5,0.8,111,1.5334025364,446.52090978,0.5697788397,0,1.322126183,1362.0240592,1808.5449691,200748.49157,2.981981982,2.7387387387
PPI_IOP_MJRLE_HIP,A1501,19,0.6315789474,544,0.9334379867,42.584099214,0.7005720869,5.3464117039,0.7589630465,87.385147291,135.3156582,73611.718059,3.8455882353,3.2886029412
PPI_IOP_MJRLE_HIP,A1515,1,0,11,0.206904831,0,0.627833885,0,0.35371658,0,0,0,5,5
PPI_IOP_MJRLE_HIP,A1522,8,0.625,230,0.8129948206,66.723094793,0.7014414123,0.6083771109,1.0418389743,744.84038204,812.17185372,186799.52636,1.6434782609,2.6782608696
PPI_IOP_MJRLE_HIP,A1535,14,0.7142857143,222,0.9672295655,142.58881731,1.0003398164,16.443987647,0.7942393004,0,159.03280495,35305.2827,3.7612612613,2.8558558559
PPI_IOP_MJRLE_HIP,A1539,10,0.9,172,1.0458174189,196.90632728,0.7846632086,2.2032570548,0.7673295345,310.57340062,509.68298493,87665.473408,3.1511627907,2.7441860465
PPI_IOP_MJRLE_HIP,A1552,35,0.7142857143,886,0.8767419704,184.66387395,0.9539638,8.5132362245,0.9244685729,541.99858509,735.17569526,651365.666,3.8668171558,3.1772009029
PPI_IOP_MJRLE_HIP,A1617,2,1,32,0.9352782116,115.51517723,1.5805225489,52.812357285,1.1517902939,1146.5171511,1314.8446859,42075.029948,2.03125,3.6875
PPI_IOP_MJRLE_HIP,A1622,1,1,12,1.512269604,900.0226672,0.352080751,0,0.935061474,0,900.0226672,10800.272006,5,4
PPI_IOP_MJRLE_HIP,A1628,1,1,20,2.023793467,737.8567361,0.111180558,0,0.574227119,0,737.8567361,14757.134722,5,3
PPI_IOP_MJRLE_HIP,A1638,34,0.5294117647,996,0.7597669374,22.867164757,0.7058255289,2.2261871709,0.8637936886,273.36693982,298.46029175,297266.45058,3.312248996,3.0371485944
PPI_IOP_MJRLE_HIP,A1652,7,0.7142857143,196,0.8376168615,65.638849448,1.586989851,26.222317686,0.8438296675,107.13095051,198.99211764,39002.455058,2.9693877551,3.2397959184
PPI_IOP_MJRLE_HIP,A1694,23,0.7391304348,633,0.9698393024,128.55748594,1.0223105529,10.541586955,0.8572939087,127.71217141,266.81124433,168891.51766,3.2322274882,3.1800947867
PPI_IOP_MJRLE_HIP,A1702,3,0.6666666667,56,0.881932442,118.66602401,0.8643387526,2.510078625,0.4231493229,0,121.17610263,6785.8617474,5,4.3571428571
PPI_IOP_MJRLE_HIP,A1722,5,0.8,62,1.3286434397,218.94869028,0.567764964,0,0.7167230449,0,218.94869028,13574.818797,2.2580645161,2.4516129032
PPI_IOP_MJRLE_HIP,A1736,7,1,170,1.2632172792,184.40964409,1.0091066358,12.413376457,1.2300400048,881.56645476,1078.3894753,183326.21081,4.1941176471,3.0294117647
PPI_IOP_MJRLE_HIP,A1749,10,0.7,185,0.8218909838,76.214742108,1.0843939621,12.979258609,0.7905390266,48.424545536,137.61854625,25459.431057,3.5459459459,3.2324324324
PPI_IOP_MJRLE_HIP,A1761,1,1,16,0.509717414,0,0.887477432,0,1.29479775,1081.656789,1081.656789,17306.508624,1,1
PPI_IOP_MJRLE_HIP,A2000,10,0.6,147,0.9985178375,151.87222359,0.8433939803,11.414331362,0.7099643401,38.489971747,201.7765267,29661.149425,3.6054421769,3.2040816327
PPI_IOP_MJRLE_HIP,A2019,9,0.6666666667,412,0.9910477214,173.18284664,0.4872946326,0,0.9596834862,246.72803971,419.91088642,173003.2852,2.9854368932,3.0655339806
PPI_IOP_MJRLE_HIP,A2021,10,1,227,0.7128626978,107.79899438,1.4182023272,36.486041501,0.9981827387,828.81842751,973.10346338,220894.48619,3.7929515419,3.4977973568
PPI_IOP_MJRLE_HIP,A2024,33,0.7272727273,1154,0.762114958,52.676877332,0.8329633965,4.4476380964,0.7382842522,66.004211636,123.12872706,142090.55103,4.1949740035,3.3752166378
PPI_IOP_MJRLE_HIP,A2029,29,0.4827586207,706,0.9474195684,123.01807067,0.81229196,7.0411827056,0.5959809511,84.44020593,214.49945932,151436.61828,3.2436260623,3.1133144476
PPI_IOP_MJRLE_HIP,A2032,8,0.625,196,0.7143143487,40.566516238,0.8810848152,20.728610701,0.8508329698,114.98490953,176.28003647,34550.887149,3.943877551,3.556122449
PPI_IOP_MJRLE_HIP,A2035,6,0.6666666667,102,0.529271756,0,0.8537803695,5.3590167876,1.0874692481,756.24415537,761.60317214,77683.523558,4.7941176471,3.8137254902
PPI_IOP_MJRLE_HIP,A2057,34,0.6176470588,795,0.8381276109,118.94797891,0.8029495492,7.266596979,0.6875834571,80.479167255,206.69374315,164321.5258,3.7685534591,3.6314465409
PPI_IOP_MJRLE_HIP,A2067,2,0.5,26,0.3905745027,0,0.8733948093,5.5793363027,0.7693242881,0,5.5793363027,145.06274387,5,4.4230769231
PPI_IOP_MJRLE_HIP,A2070,9,0.8888888889,291,1.1268776899,160.49685145,1.4455842653,23.140567067,0.8580727847,262.91720838,446.55462686,129947.39642,3.3298969072,3.7457044674
PPI_IOP_MJRLE_HIP,A2083,2,0.5,86,1.184005077,192.70557037,1.2189771068,19.092097072,0.8138899646,0,211.79766748,18214.599403,2,3.0813953488
PPI_IOP_MJRLE_HIP,A2097,9,0.7777777778,146,0.8161346257,115.26017403,1.3798822344,24.920324556,1.1434390449,538.62914959,678.80964826,99106.208646,3.4452054795,3.5616438356
PPI_IOP_MJRLE_HIP,A2098,34,0.6764705882,678,0.9717109031,122.9465087,0.93786654,6.7912185559,0.7926057126,66.051941468,195.78966873,132745.3954,3.7182890855,3.4365781711
PPI_IOP_MJRLE_HIP,A2100,2,1,28,0.7104920989,0,1.010044372,2.9581099909,1.4262472811,1505.3746811,1508.3327909,42233.318144,3.8571428571,3.8571428571
PPI_IOP_MJRLE_HIP,A2107,1,0,14,0.82460204,0,0.647855258,0,0.629158098,0,0,0,5,5
PPI_IOP_MJRLE_HIP,A2120,4,0.75,66,0.886921705,34.204736936,1.1700815117,24.603538094,0.7173921728,0,58.80827504,3881.3461526,3.7121212121,2.5757575758
PPI_IOP_MJRLE_HIP,A2141,7,1,183,1.0672180849,129.24359312,1.054274424,7.6402924935,0.7036290422,147.18909272,284.07297833,51985.355034,3.650273224,3.4535519126
PPI_IOP_MJRLE_HIP,A2148,5,0.6,96,1.05185514,227.27403556,0.7321576515,4.0944063738,0.7328133162,28.367119069,259.73556106,24934.613862,3.2291666667,2.3020833333
PPI_IOP_MJRLE_HIP,A2154,1,1,17,0.521749199,0,1.141294611,8.043945237,1.199314334,619.2936991,627.3376444,10664.739955,1,1
PPI_IOP_MJRLE_HIP,A2164,14,0.7857142857,394,1.0463931856,158.39971666,1.1631311622,21.340745274,0.7863417014,74.615640522,254.35610248,100216.30438,3.6395939086,3.4771573604
PPI_IOP_MJRLE_HIP,A2171,9,0.6666666667,307,0.7556399547,47.230880166,1.0485871678,5.1134916276,0.5915177954,0,52.344371794,16069.722141,2.9250814332,3.4462540717
PPI_IOP_MJRLE_HIP,A2187,4,0.25,83,0.8127917743,23.629994429,0.3790250537,0,0.6429554834,0,23.629994429,1961.2895376,4.4698795181,3.7590361446
PPI_IOP_MJRLE_HIP,A2189,4,0.5,108,1.2235671251,235.00024744,1.2243125674,25.883832687,0.9419268904,197.45460493,458.33868516,49500.577997,2.0555555556,2.25
PPI_IOP_MJRLE_HIP,A2193,11,0.8181818182,293,1.0144303174,144.36152505,1.5502844907,46.747263841,0.8544167661,122.53224093,313.64102981,91896.821735,3.7030716724,2.6757679181
PPI_IOP_MJRLE_HIP,A2198,1,1,17,0.960222914,0,0.97535443,0,1.041292217,71.3077799,71.3077799,1212.2322583,4,5
PPI_IOP_MJRLE_HIP,A2202,1,1,17,0.673513694,0,0.630273406,0,1.121375962,1449.659183,1449.659183,24644.206111,3,5
PPI_IOP_MJRLE_HIP,A2205,5,0.6,122,1.0465140449,203.21809393,1.0612303891,12.270810358,0.8130697441,320.57310515,536.06200939,65399.565146,4.3114754098,3.7704918033
PPI_IOP_MJRLE_HIP,A2207,7,0.8571428571,178,1.2303089476,132.53787782,0.7283005012,0.6747640213,1.2498623329,391.90466427,525.11730617,93470.880499,3.7752808989,3.5056179775
PPI_IOP_MJRLE_HIP,A2217,5,0.8,231,1.1638658218,99.493126314,1.5319147706,34.87661524,0.5256241412,0,134.36974157,31039.410302,4.2207792208,3.2294372294
PPI_IOP_MJRLE_HIP,A2227,2,0,29,0.7796696101,0,0.5596572359,0,0.7024267591,0,0,0,5,2.7586206897
PPI_IOP_MJRLE_HIP,A2246,1,0,12,0.083484861,0,0.550981257,0,0.537391769,0,0,0,5,5
PPI_IOP_MJRLE_HIP,A2247,4,1,64,0.9362112932,202.82414803,1.440840933,37.233567583,1.0605167824,1241.7267527,1481.7844685,94834.205981,2.125,1.953125
PPI_IOP_MJRLE_HIP,A2251,14,0.9285714286,492,1.0980242864,132.94212687,1.3017855415,14.950123845,0.9478333104,419.50742028,567.39967096,279160.63811,3.7459349593,3.6341463415
PPI_IOP_MJRLE_HIP,A2266,4,0.75,81,0.775272754,3.6950051556,1.303993052,17.365701644,0.7830193584,0,21.060706799,1705.9172507,3.7901234568,3.5925925926
PPI_IOP_MJRLE_HIP,A2272,10,0.7,181,1.2316015115,306.77735825,1.0028236024,11.748404109,0.8688507178,274.0984256,592.62418797,107264.97802,2.8950276243,2.7624309392
PPI_IOP_MJRLE_HIP,A2284,2,0,45,0.1936759677,0,0.5354851047,0,0.5782427112,0,0,0,4.0666666667,4.3777777778
PPI_IOP_MJRLE_HIP,A2286,2,0.5,47,0.6949918887,51.246865021,0.6569551101,0,0.7810605471,0,51.246865021,2408.602656,2.3617021277,5
PPI_IOP_MJRLE_HIP,A2299,10,0.8,290,0.764270479,54.152953933,1.2223749951,14.116038869,0.8872966806,167.78521671,236.05420951,68455.720758,4.3,4.3206896552
PPI_IOP_MJRLE_HIP,A2308,10,0.6,266,0.9032967232,119.47448314,0.9126416043,3.8708010702,0.5371585687,0,123.3452842,32809.845598,3.1165413534,3.7105263158
PPI_IOP_MJRLE_HIP,A2309,9,0.4444444444,225,1.0694938555,149.17005552,0.6079658117,0.7908030098,0.5323267684,0,149.96085853,33741.19317,4.1111111111,3.6622222222
PPI_IOP_MJRLE_HIP,A2311,2,0.5,27,0.6141831948,30.724246409,0.7153250926,0.2039764218,0.7941467502,0,30.928222831,835.06201644,3.6666666667,4.1111111111
PPI_IOP_MJRLE_HIP,A2337,2,1,38,0.6644052555,0,0.929392892,3.3251919995,0.9928079325,600.9942935,604.3194855,22964.140449,3,3.5
PPI_IOP_MJRLE_HIP,A2342,65,0.7230769231,1635,0.8432378964,133.19393547,1.1508469305,21.624241928,0.785541182,178.03535294,332.85353034,544215.52211,3.6874617737,3.2562691131
PPI_IOP_MJRLE_HIP,A2419,22,0.7272727273,601,0.8466796413,191.41690845,1.1907264219,20.579997525,0.8818533416,406.5895417,618.58644765,371770.45504,3.5956738769,3.3693843594
PPI_IOP_MJRLE_HIP,A2424,1,1,11,2.180546103,743.8495785,1.226216322,9.611448824,0.510326459,0,753.4610273,8288.0713003,5,3
PPI_IOP_MJRLE_HIP,A2490,3,1,70,1.5092989648,364.3217189,1.2560477356,9.7535664209,0.4412047371,0,374.07528534,26185.269974,4.0285714286,3.7285714286
PPI_IOP_MJRLE_HIP,A2500,22,0.6818181818,614,0.9745291235,214.73480054,0.8246751059,16.77504959,0.7979052307,220.07009535,451.57994547,277270.08652,3.493485342,3.493485342
PPI_IOP_MJRLE_HIP,A2505,4,0.25,98,0.8072320661,34.065571127,0.5566781872,0,0.5157304431,0,34.065571127,3338.4259704,4.8775510204,4.306122449
PPI_IOP_MJRLE_HIP,A2506,11,0.9090909091,392,1.3153291569,222.99317324,1.3267894441,13.145983266,0.9247911408,379.70189132,615.84104781,241409.69074,3.875,3.2857142857
PPI_IOP_MJRLE_HIP,A2507,4,1,63,1.2462728988,320.02964204,1.6243606427,60.160053221,0.9921173035,1157.8942803,1538.0839757,96899.290468,2.3492063492,1.9047619048
PPI_IOP_MJRLE_HIP,A2528,3,1,66,1.1734274407,134.40646821,0.7269501272,0,1.1124534248,628.47195848,762.8784267,50349.976162,4.5,2.303030303
PPI_IOP_MJRLE_HIP,A2530,15,0.7333333333,352,1.2047088709,225.39932513,0.8315210593,6.7672448849,0.6143378991,28.048782424,260.21535244,91595.80406,4.1164772727,3.1051136364
PPI_IOP_MJRLE_HIP,A2542,53,0.6603773585,1558,1.0572895896,215.21887637,1.0527697969,13.453709437,0.8989359398,477.65507284,706.32765864,1100458.4922,3.6771501926,3.13478819
PPI_IOP_MJRLE_HIP,A2543,9,0.7777777778,253,0.8792503592,63.4665376,1.1007144814,7.3592792122,0.7341381632,91.79035297,162.61616983,41141.890967,4.1976284585,3.8418972332
PPI_IOP_MJRLE_HIP,A2550,25,0.76,598,1.324300526,437.69016857,0.881168799,5.5464991387,1.0478184985,737.75243275,1180.9891004,706231.48205,3.0802675585,3.1070234114
PPI_IOP_MJRLE_HIP,A2551,3,0.6666666667,58,0.9264878422,124.12193316,0.9051957899,3.2313655862,0.4363669402,0,127.35329874,7386.4913271,5,4.3275862069
PPI_IOP_MJRLE_HIP,A2557,8,0.375,186,0.4480608872,17.332161654,0.7999185377,6.0785219185,0.7790514839,40.186369052,63.59705263,11829.051789,4.1075268817,3.3924731183
PPI_IOP_MJRLE_HIP,A2559,5,0.8,73,0.6827151797,48.498315333,1.218202857,25.408558451,0.9502622271,149.41046751,223.31734132,16302.165916,2.4931506849,3.397260274
PPI_IOP_MJRLE_HIP,A2569,2,1,35,1.1826384946,66.821766741,0.7141397443,0,0.5659288527,0,66.821766741,2338.761836,4.1428571429,3.2857142857
PPI_IOP_MJRLE_HIP,A2571,13,0.4615384615,254,0.565084603,13.945851224,0.5808772093,3.4593493918,0.8379165635,525.93210406,543.33730466,138007.67538,4.1929133858,4.1141732283
PPI_IOP_MJRLE_HIP,A2575,25,0.68,827,0.7223712999,68.879482645,0.8559880816,6.0302835004,0.7500240889,328.87382388,403.78359005,333929.02897,3.6735187424,3.2370012092
PPI_IOP_MJRLE_HIP,A2580,5,0.8,110,1.4761124478,238.37680531,1.1437648069,9.9272284246,0.8698911627,0,248.30403374,27313.443712,2.6090909091,2.3090909091
PPI_IOP_MJRLE_HIP,A2581,1,1,14,1.000183904,0.134496209,0.581472511,0,0.904412987,0,0.134496209,1.882946926,1,2
PPI_IOP_MJRLE_HIP,A2584,1,1,23,0.691523798,0,2.414392807,210.6021692,0.65083442,0,210.6021692,4843.8498916,1,3
PPI_IOP_MJRLE_HIP,A2587,11,0.8181818182,254,1.1385673278,287.29240599,1.7543606045,47.608744413,1.1588537592,1307.1094483,1642.0105989,417070.69211,2.6811023622,2.2440944882
PPI_IOP_MJRLE_HIP,A2591,17,0.7647058824,687,0.9011574022,124.77756622,0.847355946,5.7274859064,1.0160235127,242.88726078,373.39231293,256520.51898,3.5211062591,3.056768559
PPI_IOP_MJRLE_HIP,A2592,16,0.4375,582,0.7275031988,139.75241405,0.6940699427,2.1502947257,0.6708614447,16.692381662,158.59509045,92302.342645,4.2972508591,3.5034364261
PPI_IOP_MJRLE_HIP,A2597,3,0.6666666667,40,1.0098616875,191.14421334,0.459939295,0,0.9952487039,793.131478,984.27569118,39371.027647,2.2,2.15
PPI_IOP_MJRLE_HIP,A2598,17,0.6470588235,464,0.9528977564,238.88227183,0.8164911396,8.7476750275,0.929328848,173.16790763,420.79785446,195250.20447,2.8879310345,3.4159482759
PPI_IOP_MJRLE_HIP,A2599,3,0.6666666667,82,0.6030653759,6.3497280271,0.7417296928,11.738563213,0.756168241,204.97801788,223.06630912,18291.437347,4.5487804878,4.0853658537
PPI_IOP_MJRLE_HIP,A2600,11,0.9090909091,256,0.928329962,154.39052554,0.7529906287,7.3475366065,0.7292861815,87.719514746,249.45757687,63861.139678,3.9609375,3.46484375
PPI_IOP_MJRLE_HIP,A2602,3,1,55,1.4990609045,404.3128866,1.0164747587,2.413750617,1.2884824409,1205.8738448,1612.600482,88693.026509,2.4181818182,2.4181818182
PPI_IOP_MJRLE_HIP,A2612,5,0.8,124,0.9601085354,186.52433991,0.5684752341,0,1.254143382,2208.4292423,2394.9535823,296974.2442,1.6451612903,2.9516129032
PPI_IOP_MJRLE_HIP,A2616,66,0.7272727273,1902,0.9975055496,125.74563609,1.0600423391,15.044566025,0.8151264785,256.54028505,397.33048717,755722.58659,3.6440588854,3.4447949527
PPI_IOP_MJRLE_HIP,A2617,5,0.2,72,0.5022035419,0,0.7001559708,0.679668223,0.7162888713,0,0.679668223,48.936112056,3.0277777778,2.9305555556
PPI_IOP_MJRLE_HIP,A2619,7,0.8571428571,130,1.3780714596,251.10783008,1.4261460909,41.174284095,1.1292271702,684.1212675,976.40338169,126932.43962,3.7153846154,2.5538461538
PPI_IOP_MJRLE_HIP,A2620,32,0.75,1412,1.2202859279,164.33388331,0.7234256447,8.6625819116,0.8730654183,179.40259206,352.39905729,497587.4689,3.9100566572,3.2606232295
PPI_IOP_MJRLE_HIP,A2628,1,1,17,1.203526602,188.9941202,2.242571302,94.49634908,1.418810896,3858.768874,4142.259343,70418.408831,1,2
PPI_IOP_MJRLE_HIP,A2631,9,0.7777777778,272,1.2843238442,324.10054812,0.6831058975,1.3644486754,0.8924521455,167.3769277,492.84192444,134053.00345,3.9007352941,3.1433823529
PPI_IOP_MJRLE_HIP,A2643,3,0.3333333333,39,1.0456723615,201.91514789,0.4347699052,2.3744409875,0.8910567743,0,204.28958888,7967.2939665,4.3076923077,3.2564102564
PPI_IOP_MJRLE_HIP,A2645,10,0.7,389,0.8357152258,27.643376569,0.9032870421,7.5460729736,0.8587967935,75.910753773,111.10020331,43217.979088,4.3341902314,3.118251928
PPI_IOP_MJRLE_HIP,A2654,4,0.75,55,0.634701852,26.1101509,0.8463794192,0.8802506141,0.9125609869,49.433029615,76.423431129,4203.2887121,4.3818181818,3.6363636364
PPI_IOP_MJRLE_HIP,A2660,5,0.8,65,0.7744407982,39.95825687,1.3075502782,44.736063134,0.8814343164,723.72596143,808.42028174,52547.318313,2.4615384615,2.4
PPI_IOP_MJRLE_HIP,A2666,2,0.5,43,0.8067706556,0,0.7818551683,0,0.9545307512,361.0986278,361.0986278,15527.240995,3.3255813953,3.3255813953
PPI_IOP_MJRLE_HIP,A2684,13,0.9230769231,292,1.1779076017,263.1370245,1.1747324057,28.373289396,0.9566165646,430.04603952,721.55635351,210694.45522,3.602739726,3.3801369863
PPI_IOP_MJRLE_HIP,A2695,18,0.7777777778,377,1.0551128572,236.0808376,1.017975784,10.592303143,0.7417558476,150.49115548,397.16429624,149730.93968,3.4535809019,3.6339522546
PPI_IOP_MJRLE_HIP,A2704,1,1,22,0.567206745,0,0.326967458,0,1.102896666,1092.770073,1092.770073,24040.941606,3,4
PPI_IOP_MJRLE_HIP,A2705,1,1,12,0.224234634,0,1.074422499,5.716743434,0.957504124,0,5.716743434,68.600921208,4,5
PPI_IOP_MJRLE_HIP,A2706,6,0.6666666667,88,0.9448343619,127.67267132,1.1297101331,16.177288486,0.924243763,336.22660176,480.07656164,42246.737424,4.2272727273,2.9090909091
PPI_IOP_MJRLE_HIP,A2710,1,1,22,0.640354511,0,1.219508285,2.585642236,0.329179607,0,2.585642236,56.884129192,5,1
