PROVIDER_ID,DEACTIVATION_YEAR,STATE
1477638385,,NY
1548346349,,WA
1972689545,,CA
1629154117,,AL
1306922489,,VT
1689751455,,NY
1386721520,,MI
1366529075,,FL
1770660961,,MO
1093065716,,CA
1588915045,,FL
1407958879,,VA
1023110418,,FL
1205939493,,NY
1407959505,,NY
1306893664,,PA
1003863275,,IL
1497792519,,LA
1174560643,,NM
1093752685,,MA
1194992032,,MD
1346342953,,AL
1134174196,,FL
1508811647,,IL
1568418572,,OH
1205882180,,NC
1194771113,,IN
1699721852,,SC
1316993496,,IL
1003862368,,NJ
1235185778,,NY
1134176233,,ME
1437106325,,NC
1104849793,,CA
1740203330,,WA
1306298674,,GA
1598722290,,SC
1790742401,,SC
1235196684,,GA
1528025988,,CA
1992762140,,NH
1316904592,,NY
1992762132,,NY
1831156983,,OK
1699732834,,MI
1861459273,2021,
1275590309,2021,PA
1134187032,,IL
1982662722,,FL
1104884584,,FL
1669860896,,WV
1093112443,,FL
1346325792,,GA
1205911674,,PA
1598840688,,MN
1457436255,,GA
1659457398,,FL
1265518484,,NY
1790861714,,MI
1083790133,,WA
1477639672,,MI
1376620625,,NM
1609953835,,MA
1891045639,,VA
1508968835,,NY
1780787010,,NV
1609978071,,DE
1215984406,,MD
1407893647,,NY
1558308668,2022,
1174560213,,WA
1417994575,,FL
1003853177,,GA
1649217613,,IL
1780621540,,NC
1518904382,,FL
1104928886,,WI
1326093600,,CA
1053367003,2021,
1962458810,,SC
1407802192,,MA
1285680488,,ID
1912953126,,OH
1851347066,,NC
1447206727,,NY
1841247889,,RI
1902942477,,MA
1386601771,,NC
1013974583,,TX
1215994405,,RI
1578521647,,WI
1346208378,,MO
1891753869,,MA
1629036561,,MO
1609834399,,AZ
1255729216,,NV
1689062416,,MT
1053709550,,CA
1144305616,,UT
1477638526,,VA
1316443161,,IN
1851477509,,WA
1457437006,,OH
1760568943,,NY
1760560775,,IL
1255418307,,FL
1487732368,,MO
1770661464,,NY
1245239557,2006,TX
1770833881,,WI
1609979632,,FL
1073616967,,DE
1487757332,,WA
1770686644,,WA
1144267378,,LA
1700823903,,MI
1710924931,,NJ
1790722312,,MA
1154736080,,OH
1053588913,,OH
1083669170,,CA
1821043118,,NY
1750336889,,IL
1356397392,,CO
1922054725,,TX
1760438303,,CA
1740236991,,KY
1225084452,,NJ
1134176183,,LA
1639126626,,CA
1013964931,,OH
1619266434,,TX
1609833409,,AZ
1245297837,,NJ
1346207743,,FL
1740247857,,CO
1669430500,,MO
1679531594,,TX
1275591307,2021,
1235197716,,CA
1841698180,,WI
1568850758,,TX
1598153157,,AR
1669557963,,NY
1750466124,,MA
1932284882,,MI
1346326097,,WA
1356426720,,NY
1659457307,,WA
1316023823,,CA
1598841686,2020,
1922185743,,CA
1174046700,,LA
1518481084,,FL
1205350683,,VA
1972865582,,WA
1750631727,,IL
1275883399,,FL
1356691158,,MI
1376894733,,TX
1598016073,,OR
1528161809,,PA
1255388500,,AZ
1669419354,,AZ
1831136316,,AL
1952716490,,IL
1326310020,,AZ
1205882263,,OH
1104872175,,WA
1972559615,,IL
1831275650,,VT
1033165378,,FL
1417903824,,WA
1124074661,2021,
1902852031,,SD
1811943780,,MS
1316236987,,IL
1932166501,,AR
1942267513,,AR
1033176425,,FL
1275590531,,TX
1700843976,,WA
1801853031,,NJ
1124085741,2022,
1275591257,,MA
1700844719,,OH
1053379859,,NY
1518925239,,CA
1689062721,,WI
1669860110,,CA
1932284429,,NY
1083799225,,CA
1073698627,2022,
1558446757,,NC
1336225879,,AL
1326123969,,NY
1194801605,,AZ
1558447151,,MA
1639255086,,CT
1245316439,,SC
1275619298,,IA
1366528390,,CA
1467538462,,FL
1487731964,,IN
1467539262,,GA
1649358318,,CA
1992228530,,PA
1740289776,,NH
1013019025,2022,
1770686966,,SC
1851494876,,NY
1679510614,,UT
1295782407,,VA
1588601546,,OH
1134166762,,FL
1679824130,,TX
1942316807,,MA
1891067559,,CT
1699047258,,TX
1851346134,,IL
1891740171,,FL
1295780310,,AL
1922053008,,MI
1689629636,,WA
1003895608,,PA
1790764165,,NC
1336195288,,WI
1215983036,,MI
1598711384,,CA
1235185042,,FL
1366498529,,IA
1912953068,,NJ
1013963446,,NC
1700833712,,SD
1659327047,,NC
1366409005,,MS
1225095847,,KS
1154388650,,AZ
1477510741,,FL
1235196452,,NY
1952369928,,FL
1487612453,,TN
1912964172,,TX
1235253253,,NV
1881681526,,CO
1346208105,,TX
1538127808,,FL
1578961140,,AL
1396143855,,CA
1699163071,,NV
1972688117,,FL
1679658777,,WA
1366527988,2021,
1285719260,,IL
1508941204,,WA
1851476238,,IL
1063598548,,CO
1710062823,2022,
1295811537,,FL
1477639649,,MI
1144307711,,MD
1467538652,2021,
1457438475,,UT
1932623469,,AZ
1063649200,2021,
1760732770,,WA
1770686859,,MA
1770686651,,OH
1801833066,,IL
1891732053,,TN
1700823960,,TN
1073550083,2021,
1932146958,2022,
1245277375,,TX
1972873750,,MD
1992076640,,NJ
1144276791,,PA
1134175995,,NY
1144276759,,WA
1821044470,,AR
1336195486,,CA
1154377406,,OH
1174580930,,TX
1477510196,,NY
1952368565,,AR
1053378661,,NV
1922065333,,AR
1134186570,,OH
1710944079,,PA
1699733725,,SC
1336107200,,OR
1104884964,,NC
1477951028,,NY
1437556560,,FL
1992020432,,ID
1235527136,,MN
1083002976,,VA
1154406593,,OH
1285719104,,MA
1033294285,,SC
1346325099,,CO
1477639870,,WV
1255417036,,WA
1669558375,,AZ
1609952399,,NY
1689750853,,ME
1912083130,,IN
1952487878,,FL
1386721777,,IN
1295812972,,IN
1902983364,,SC
1265794010,,MI
1952487910,,CA
1043560428,,MD
1720338049,,OH
1275883365,,CO
1295837664,,NH
1508969684,,CO
1174626956,,OH
1881631802,,WY
1316984594,,IL
1265479026,,IL
1750328720,,CA
1881796498,,GA
1538114855,,NY
1437105475,,FL
1619922937,2021,
1063468908,,TX
1811072911,2023,
1821044405,,AZ
1609822774,,WI
1659327948,,PA
1407801434,2021,
1740236959,2022,
1942257993,,NM
1255760518,,MA
1750670410,,CA
1538126222,,MI
1154388676,,SD
1700843273,,MD
1447217880,,TX
1952368011,,VT
1003873100,,VA
1952369092,,MA
1629036728,,DE
1265490239,,IL
1063479350,2021,
1033176458,,TN
1386602134,,IL
1821056615,,NY
1568429124,,TN
1629476247,,MA
1235527268,,GA
1629153796,,CA
1588749642,,MN
1629153531,,NY
1760567812,,ND
1750467312,,OR
1073698296,2020,
1821174145,,NV
1679659627,,MI
1235215476,,PR
1205912417,,PA
1659456606,2021,
1609953140,,MD
1326561184,,PA
1831612415,,LA
1780108308,,AZ
1972027373,,NC
1437409844,,MD
1902033152,2021,
1114278884,,NM
1295086452,,NY
1326140203,2021,
1619070794,,CT
1285737403,,NJ
1790722924,,AL
1780621961,,KY
1558464404,2022,
1790722841,,ID
1992742597,,MI
1871549865,,SC
1841246600,,VA
1790731412,,SC
1609822469,,CA
1518913730,,PA
1538126339,,NJ
1821055229,,WI
1427015700,,PA
1871550152,,WI
1619934882,,WA
1083672141,,KS
1396702437,,GA
1114985132,,SD
1891753851,,NJ
1861450678,,AL
1306804315,,PA
1396703203,,IN
1619935335,,KS
1285692020,,FL
1801854179,,MD
1669430815,,TX
1962800649,,VA
1588052237,,NH
1346299641,,IL
1225087497,,MN
1396794327,,TX
1598014136,,TX
1811246127,,AR
1174872170,,MA
1578974762,,NY
1588699375,,MD
1801821715,,FL
1851325054,,NM
1346275427,,FL
1285762484,,NJ
1861520025,,MA
1366571523,,TN
1396874160,,FL
1871623363,,NY
1194855437,,CO
1356471692,,GA
1750411633,,OH
1174653117,,CA
1972681286,,IL
1326125691,,WI
1043398381,,TX
1720166994,,VA
1346328408,,CO
1578641684,,OK
1427137439,,CA
1255419362,,IL
1003995093,,CA
1376622951,,TX
1447794599,,NJ
1306257027,,VA
1356389019,,FL
1174562540,,VA
1871531426,,TN
1578501128,,NJ
1295774537,,KY
1669411674,,WA
1114966173,,FL
1083178099,,VA
1194180828,,FL
1811490519,,IN
1639508997,,SC
1982064358,,GA
1740239672,,MN
1710936737,,FL
1063461184,,NE
1215986005,,IA
1306195912,,TX
1548670920,,NY
1033520101,,IN
1992116446,,AZ
1932134673,,FL
1578598405,,NM
1790719953,,AZ
1669500567,,CA
1982732582,,CT
1184752750,2022,
1396874343,,NY
1558491910,,NY
1679603310,,TN
1225168974,,NC
1861522112,,TN
1942331236,,CA
1518045996,,NY
1841377850,,FL
1548347446,,NJ
1841378866,2021,
1437237773,2021,
1023196466,,FL
1922374560,,NC
1861431298,,CA
1720026230,,VA
1558309187,,WV
1003855024,,TX
1013956218,,OH
1831138106,,CA
1104865203,,NC
1487693503,,AL
1497258016,,ID
1528055936,,WI
1336186014,,IL
1295772994,,TX
1801285382,,MD
1811946122,,NE
1801144472,,OR
1083663868,,ID
1104237932,,UT
1518992197,,SC
1225063902,,TX
1912932930,,AR
1760511042,2021,
1457481731,2022,
1972634665,,NM
1629109970,,MD
1679543334,2023,
1215946082,,DC
1902984255,,PA
1669550919,,WI
1790863892,,CA
1255419388,,TN
1942389929,,CA
1457439663,,ME
1356429690,,FL
1750460648,,NE
1629512850,,IL
1033249255,,MI
1710925102,,PA
1164460697,,OR
1891733374,,UT
1689613770,,MA
1649219635,,MA
1053350314,,NY
1841239845,,MA
1922463645,,NC
1144217563,,NM
1407805609,,NC
1083663199,,NH
1043269095,,CO
1205885860,,PA
1215986245,,PA
1326097197,,AR
1346299096,,NM
1275944316,,PA
1326176116,,CA
1205965738,,MO
1396874061,,CA
1891825568,,FL
1932230166,,NY
1124105598,,WA
1891874780,,KY
1598142283,,AZ
1710253158,,NY
1689940942,,IN
1790723088,2021,
1366480972,,MD
1265470322,2023,
1013955905,2023,
1659310738,,RI
1801835038,,AR
1356605711,,TX
1750338042,,CA
1265481303,,NC
1831148808,,IL
1477502482,,WA
1972552859,,MD
1821047572,2022,
1245589472,,WA
1750791091,,NV
1518378835,,CA
1164833356,,TX
1992116024,,AP
1629489752,,TX
1780619767,2022,
1821126566,,KS
1639208846,,FL
1699804617,,PR
1275662124,,WI
1629107941,2021,
1801925102,,NJ
1265562607,,IL
1366573545,,NY
1790816940,,AK
1497832000,,MD
1780762815,,IL
1841566163,,NC
1932475183,,MI
1093753337,2021,
1538107735,2022,
1861947491,,SC
1417995994,,ME
1922047018,,AL
1164461323,,NY
1871532986,,OH
1538108766,2021,
1124067061,2021,
1639508724,,WI
1376580399,,WA
1154370096,,FL
1437108008,,MN
1164770962,,CA
1598014953,,UT
1922357243,,DC
1447509658,,TX
1598014763,,CA
1093126302,,TX
1841601143,,CT
1144631169,,NY
1134154156,,NM
1033143227,,IL
1669406864,,NY
1215961446,,TX
1891823738,,TN
1912037888,,CA
1063542298,2021,
1497725998,,WA
1902985831,,FL
1811076672,,GA
1184703175,2022,
1427115211,,CA
1588602015,,MD
1881632495,,FL
1831137488,,WI
1841239928,,CA
1851330856,,MA
1568401594,,TX
1801835962,2021,TN
1730126681,,VA
1336270156,,MS
1245289495,,TX
1659320844,,FL
1992754196,,NY
1679522676,,PA
1598714487,,WA
1326458738,,FL
1215348859,,GA
1669407268,,CA
1962437640,,PA
1134154222,,MD
1912035825,,TN
1033247382,,CA
1144350844,,NM
1588794556,,KY
1720119035,,OH
1164500708,,TX
1487732954,2021,
1780762849,,FL
1053499178,,RI
1427136613,,MA
1841487568,2021,
1699714766,,MI
1376582296,,CT
1851894323,,NJ
1194762872,,MD
1558308171,,SC
1386693489,,FL
1023067923,,TX
1528017456,,UT
1184673105,2021,
1376918383,,ID
1790196756,,CA
1538570379,,TX
1689609265,,KY
1740214915,,IL
1881629962,,KY
1811025380,,NC
1841328713,,CA
1366570020,,NE
1457480022,2021,
1255461596,,AR
1548390578,,MA
1821129479,,FL
1700917820,,NJ
1265510648,,SC
1649358987,,NY
1316025570,,KS
1295813400,,NC
1740369792,,CA
1942744222,,MO
1679016034,,WY
1184168304,,TN
1770027138,,NJ
1497021877,,PA
1235405499,,PA
1063722973,2021,
1659438992,,NJ
1114965746,,ME
1659310704,,OR
1194764183,,NC
1629017991,,MD
1447299540,,NY
1477592350,,PA
1083652697,2021,
1851338966,,NC
1316984115,,PA
1124065941,,TX
1679939342,,CA
1114254877,,MO
1669975587,,MS
1144269812,2021,
1639241151,,NJ
1861564114,,WI
1942594361,,SC
1154493302,,OR
1437717014,2022,
1982711909,,CA
1710094545,,IA
1497862155,,NC
1124136635,,TX
1043328545,,CA
1295843456,,NY
1447368550,,WA
1619085545,,NC
1588772842,2021,
1346350279,2021,
1972613834,,CA
1669582474,,FL
1174633721,,LA
1194835975,,FL
1609986975,,CA
1053780262,,TN
1871962456,,KS
1558541680,,AZ
1447430160,,OK
1629135728,,NY
1811224694,,AZ
1518295237,,GA
1972165850,,NY
1386715274,,NJ
1033280532,,MA
1144513946,,WI
1295028256,,IL
1114210812,,WA
1124311899,,AL
1982776142,,FL
1568020725,,NJ
1922667773,,MD
1205943305,,NJ
1467569624,,GA
1255448221,,TX
1699882779,,CA
1699882480,,AZ
1831206671,,OK
1821105537,,IA
1982712634,,VA
1447367156,,KY
1154439636,,OH
1497863096,,WA
1598872624,,VA
1467560763,,NY
1295843357,,PA
1538278312,,NJ
1215045208,,NJ
1164531869,,TN
1811006695,,NY
1407966369,,NM
1093373052,,AL
1629188446,,FL
1508976267,,MT
1073793782,,MD
1538349592,,AZ
1740460542,,TX
1992161301,,TX
1023345204,,CA
1205163920,,WI
1518294404,,NJ
1306340104,,NC
1144269879,,MD
1184795551,2022,
1245301084,,CA
1710059878,,AZ
1427498518,,IN
1205943313,,TX
1679680698,,CA
1508973611,,WI
1013024140,,MI
1821105800,,TX
1912014762,,VA
1366550709,,OH
1942318753,,TX
1437267291,,TX
1497863294,2020,
1487764320,,NC
1902915135,,TN
1487763678,,IL
1114036126,,MT
1558471151,,MO
1386754083,,TX
1225148901,,NY
1801906623,,PA
1174633960,,IL
1063522811,,LA
1457460446,2021,
1215047865,2021,
1003285669,,MA
1902085491,,NC
1356521314,,IL
1720268014,2021,
1265897698,2022,
1376783357,,TX
1245567536,,WV
1912401415,,TN
1841362829,,IL
1679867394,,TX
1376837823,,NV
1245302611,,IL
1609947472,2023,
1568802718,,AL
1952960387,,OR
1437266525,,PA
1225145014,,MA
1578670394,,IN
1588771265,,IL
1861500555,,IL
1477661197,,SC
1902914195,,WI
1396853420,,OH
1043328370,,NC
1093823619,,NE
1326156241,,GA
1366550337,,SC
1568571305,,MD
1043329105,,MO
1710096821,,IN
1457460354,,CA
1578672416,,IN
1023128535,,KS
1588774046,,NJ
1417326430,,IL
1700075140,2021,
1306026265,,WI
1144400060,,CT
1982656351,,NY
1891152294,,TN
1366779084,,CA
1912078767,,MA
1336211739,,MD
1497195671,,IL
1669031209,,GA
1073172417,,TX
1659488724,,KY
1952418915,,MI
1982711776,,NY
1932217585,,NM
1578670444,2022,
1245348796,,CT
1528176880,,IL
1497863518,,PA
1396854899,,MS
1255449047,,FL
1437267358,,FL
1417066291,,CA
1528177037,,NY
1548379407,,KS
1952410052,,CA
1982714887,,CA
1669582516,,NC
1609986413,,TX
1528178472,,ID
1588033708,,TN
1669841615,,NE
1861502338,,GA
1780863100,,OH
1952460644,2023,
1306173414,,WV
1477880326,,FL
1932436698,,CO
1821131632,,CA
1558432377,,NY
1083907893,,TX
1205908548,,AZ
1417029760,,ME
1780977470,,TN
1427342146,,NM
1437221520,,KY
1992145155,,GA
1730746462,,TN
1962060061,,AL
1033226220,,GA
1942317219,,CA
1912014184,,MO
1487761540,,KS
1356459093,,NY
1962510636,,MI
1114035839,,CA
1538276399,,MO
1194833152,,TX
1245349190,,OR
1831208057,,WA
1255440368,,NH
1619087483,,MN
1194835751,2021,
1386754968,2020,
1205945995,,WA
1275902694,,LA
1467822957,,FL
1437405941,,NC
1932565371,,FL
1194181511,,TX
1053778456,,IL
1295899953,,VA
1639495252,2021,
1245567429,,FL
1386971448,,SC
1053483354,,CA
1356482632,,FL
1225145212,,MS
1447368899,,IN
1932217304,,NY
1902914005,,WA
1568570778,,NH
1922116797,,NY
1588773113,,PA
1730297706,,ID
1316055304,,IN
1578671483,,MA
1891804647,,TX
1356450183,,AL
1427166487,,OR
1205944352,2022,
1003925207,,AL
1861501967,,MA
1659481133,,NJ
1235247230,,LA
1063522845,,MA
1104936475,,TN
1659740538,,GA
1073983342,,OH
1588843197,,PA
1669652632,,TX
1427238328,,SC
1477733483,,NJ
1952768285,,LA
1770811424,,TN
1417996141,,MI
1972675213,,HI
1154614733,,OH
1871886549,,NJ
1487725263,,GA
1952473290,,IN
1871665968,,NE
1619147055,,SC
1669812798,,FL
1679130413,,AR
1285074542,,DE
1831538297,,IN
1407414410,,DC
1801455373,,IL
1376650465,,NY
1063520401,,NH
1548378797,,MI
1750490546,,ID
1679682256,,NY
1225147176,,MO
1649389339,,NY
1407965577,,PA
1902915804,,SC
1164532081,,ME
1265542757,,CA
1851401426,,LA
1457720724,,KY
1891975652,,OH
1588073613,,TX
1861672305,,MD
1962663054,,VA
1013178763,,CO
1922260561,,CA
1215247341,,FL
1821024779,,AK
1497791008,2022,
1790711521,,LA
1841278777,,TN
1275569188,,NC
1861428815,,ME
1194751990,,OH
1164458873,,MD
1003842519,,FL
1528200391,2021,
1790928919,,TX
1659551224,,IN
1942481502,,NJ
1700067303,,NV
1093997363,,LA
1831371145,,FL
1366621336,,CA
1215938865,2021,
1619962966,,NY
1013901537,,NY
1487649968,,MA
1023003217,2021,
1427042936,2022,
1033104260,,CA
1013488964,,KS
1447642897,,PA
1285026526,,IN
1679965826,,NY
1649658931,,MA
1720467103,,CA
1396124533,,CA
1578724308,,PA
1326200775,,TX
1831408632,,NC
1306156419,,NJ
1003126830,,CA
1912943549,,FL
1821034208,,SC
1457397739,,GA
1467498030,2020,
1609802412,,OH
1881620805,,ND
1215963202,,IN
1336175132,,CA
1194751586,,VA
1699701094,,WV
1578599874,,VT
1073540100,,OH
1629005822,,TX
1336320787,,FL
1659552305,,FL
1285815720,,MN
1801078886,,NY
1871594630,2021,
1215938824,2022,
1235124447,,NH
1598750945,2021,
1255662649,,TX
1386975712,,IL
1831581180,,NC
1861888042,,NC
1639556855,,NV
1205214764,,FL
1003295262,,SC
1073774840,,FL
1962448175,,TX
1326084633,,AL
1235165465,,FL
1821024076,,PA
1467488494,,MA
1023044898,,TX
1891721445,,TN
1326074642,,MN
1770510901,,MI
1063654846,,GA
1962644096,,CA
1760428130,2023,
1558542548,,OH
1336321512,,PA
1679574263,2022,
1457757585,,AZ
1306830807,2020,
1437144722,2022,
1649265745,,FL
1174854657,,NC
1306177522,,CA
1497756076,,OK
1396123329,,TX
1952789638,,SC
1508244849,2021,
1225416720,,OK
1659532588,,TX
1316109762,,OH
1669634150,,TX
1508802257,,OH
1639115157,,NY
1053357608,,TN
1679519094,,MN
1144266594,,NH
1124054341,,MI
1538105291,2022,
1881630523,2021,
1780620195,,MA
1700812104,,TX
1548297724,,NY
1841227873,,WV
1386671618,,PA
1790712057,,AZ
1902048903,,FL
1689816605,,UT
1083857684,,DC
1649413089,,AZ
1376724369,,AZ
1861674921,,MS
1508967381,,CA
1245637818,,VA
1982001418,,WA
1780915447,,NY
1316339955,,AZ
1275925794,,AL
1396137659,,PA
1649662925,,PA
1750769717,,MI
1023270600,,MD
1245540038,,LA
1013953405,,PA
1639115884,2021,
1356377287,,NH
1174559165,,CT
1760418594,,FL
1326074477,,MS
1215963137,,NY
1598791329,,NY
1730115379,,KS
1063448678,,KS
1649206947,,PA
1114954278,,CA
1558398826,,PA
1508893744,,CA
1295978260,,FL
1710120407,,NJ
1639312937,,CA
1457532228,,FL
1679755045,,CA
1528247509,,VT
1700887320,2006,MI
1114322054,,VA
1730174012,,OK
1467447813,,MI
1659414522,,LA
1932194115,,GA
1205821352,,FL
1740275908,,MN
1003147851,,OK
1538490842,,OK
1427436211,,FL
1861888307,,HI
1982082319,,MD
1982083317,,AZ
1427131143,,IN
1811158637,,LA
1821259177,2021,
1700196888,,CA
1114963766,,MI
1942246376,,TX
1881630283,,OH
1710913751,,CO
1134155096,,NM
1124054101,,RI
1427084318,,OK
1093741084,,MD
1124054911,,WA
1477589695,,AL
1922035120,,MS
1528094836,,OK
1073652004,,CA
1508008947,,TX
1952583007,,KS
1659553543,,NV
1558356824,,MT
1396730651,,OH
1063406627,,AL
1427043561,,NM
1417349754,,CT
1639561921,,TX
1821480047,,SC
1649658873,,FL
1205384765,,WA
1083092563,,MI
1881073088,,AL
1861653339,2021,
1700822053,,CA
1821034141,,NJ
1992741193,,TX
1518993674,,NC
1689600603,,PA
1417983032,,KS
1912933284,,TX
1568604197,,OK
1558503581,,AZ
1306089081,,SC
1811130453,,CA
1053593079,,CT
1710169420,,MS
1780893826,,PA
1235124454,,OK
1669851911,,CO
1093976847,,NY
1669418323,,FL
1457397721,,LA
1750327060,,OK
1457397804,,OR
1982640322,,NC
1306882501,,AR
1699701664,,PA
1811923832,,WY
1235165291,,MA
1568498244,,MA
1720014509,,TX
1063448728,,OR
1457387037,,OH
1497781967,,SD
1073549358,,FL
1407882921,,NY
1043246408,,NC
1285661363,,CA
1134156417,,PA
1144463779,,CA
1295916575,,MI
1457532558,,WA
1154503845,,MT
1316932726,,FL
1629063912,,TX
1376537340,2023,
1346235629,,TN
1861487001,,TX
1629063888,,NY
1710988183,,AL
1811389372,,CT
1780170134,,LA
1689160988,,AZ
1326534504,,GA
1760977029,,NV
1184110991,,MA
1639655897,,FL
1699251736,,TX
1699251702,,IL
1194201954,,GA
1669958641,,MA
1336625953,,KY
1154817518,,MD
1043796758,,MO
1396221115,,OH
1023594710,,FL
1962988550,,OH
1235615238,,GA
1265918734,,NY
1154807410,,MI
1841776457,,NY
1700362167,,CO
1689151979,,MO
1306322961,,NY
1568949816,,CA
1720564230,,CT
1467938803,,CT
1417434333,,LA
1629555941,,SC
1295212280,,MI
1487131702,,NC
1063999258,,VA
1841777802,,WI
1427535673,,AR
1619453974,,OH
1609353705,,DE
1649764739,,NJ
1851878896,,FL
1346376274,,IL
1275669269,,NJ
1760518773,,GA
1992831614,,IL
1356476626,,FL
1790811610,,CA
1639205610,,MS
1427184936,,NC
1104952076,,WI
1649307000,,CA
1467589853,,PA
1104952530,2023,
1982731832,,CO
1053715300,,CA
1285761601,,WI
1073649422,,DC
1508268590,,GA
1750417168,,MN
1801923131,,AZ
1609903954,,OH
1083089221,,OH
1760847925,,FL
1245770742,,FL
1164963716,,CA
1447764881,,TX
1386159077,,ME
1588023766,,MO
1932569159,,OH
1932560232,,TX
1710349527,,UT
1871955120,,PA
1942675368,,MN
1588039739,,NV
1083079008,,IN
1760923809,,GA
1235351669,,ME
1578898722,,NJ
1720313760,,OR
1043670722,,MS
1891155636,,VA
1316308042,,MN
1790146280,,MO
1720449796,,AL
1215390935,,CA
1023531191,,TX
1538521117,,WI
1699130542,,TX
1396967279,,NC
1013139286,,TX
1174745392,,AR
1619481595,,CT
1851753354,,CA
1861854648,,KY
1194187690,,WI
1619338993,,KY
1710975347,,IA
1467989749,,MN
1336689470,,FL
1720144405,,CA
1255871364,,IL
1982144085,,NC
1427270818,,DE
1558696799,,FL
1982118279,,IL
1922512946,,NJ
1780199448,,NC
1295281715,,CT
1174982367,2021,
1366803058,,DE
1588025704,,AZ
1710400882,,OH
1700309697,,AZ
1104349117,,NY
1548625668,,VA
1619418548,,VA
1598977746,,WA
1275868358,,CA
1053383646,,WI
1396258026,,GA
1720447022,,IL
1275992943,,NC
1578923249,,LA
1578923116,,AR
1174983183,,MD
1093176745,,NC
1184085334,,MA
1841651825,,SD
1174986772,,NM
1023531134,,WA
1629431564,,TX
1114915766,,CT
1114468923,,AR
1992246763,,IL
1538493986,,KY
1033444286,,TX
1326372947,,NH
1588178909,,WI
1255845574,,AL
1184138364,,FL
1336653567,,SC
1770942245,,GA
1285093260,,NC
1598125106,,FL
1649631169,,TN
1215399399,,SC
1952764441,,OH
1528581618,,KY
1588187579,,NJ
1205241502,,MD
1295196947,,SC
1558802173,,GA
1053533919,,MO
1427383223,,PA
1184138455,,PA
1891154290,,IA
1295194538,,TX
1104285212,,GA
1679932701,,AL
1154780930,,MI
1093174708,,OK
1255666335,,TX
1932560752,,SC
1346601929,,CO
1003278615,,TX
1033632112,,NC
1043751654,,SC
1194947754,,MS
1184958837,,CA
1104151133,,CA
1457865966,,GA
1750740791,,NJ
1821458506,,ME
1265892608,,VA
1447610720,,FL
1124488317,,AZ
1780044859,,PA
1639532666,,AR
1992168496,,FL
1972614873,,NM
1023094729,,WV
1063523835,,PA
1568573103,,MO
1669583209,,FL
1134230659,,TN
1871605378,,IN
1962513283,,KS
1801907936,,SC
1194827329,,FL
1750483863,,MD
1487812954,,CA
1205146982,,NJ
1033640925,,AL
1467983882,,AZ
1376075358,,TN
1336671692,,AZ
1083147219,,CT
1033642244,,WI
1447783550,,MN
1720512296,,WA
1740305226,,ME
1952427460,,CA
1366568081,,AZ
1508983065,,MT
1972620235,,OH
1710004015,,MA
1306257902,,NC
1164804209,,AR
1437531381,,TX
1093267338,,NY
1407895121,,IL
1952340531,,PA
1649219254,,NC
1568402014,,CA
1164462354,,MI
1508083189,,OR
1043437551,,MA
1316164023,,NV
1023330362,,RI
1659483733,,GA
1205948932,,IL
1407968126,,TX
1881705424,,UT
1679684195,,CA
1821109182,,SC
1104928357,,OH
1437251220,,UT
1295837342,,CA
1366544439,,FL
1124139035,,NY
1821539131,,TX
1609317973,,IN
1659802759,,CA
1427589837,,NY
1194258053,,DC
1821113259,,NY
1386760791,,CO
1427174978,,FL
1336266634,,NY
1427174325,,IL
1831216837,,IN
1093832388,,NC
1023671567,,LA
1831109677,,IL
1124067863,,IL
1528008059,,PA
1033158548,,SC
1821038076,,FL
1679790406,,NY
1316165988,,TX
1619299088,,GA
1013567239,,OK
1003927724,,MI
1073624805,,AL
1396856076,,NH
1154433597,,FL
1780786830,,TN
1316105711,,NJ
1740721034,,ID
1447781331,,CA
1427582998,,NC
1225153638,,NC
1497872998,,NY
1942681911,,FL
1417997990,,TN
1114966876,,NY
1134169311,,MI
1114967437,,NJ
1386861466,,TX
1033431580,,IL
1740391408,,KY
1265543557,,IL
1639280936,,AK
1609987718,2022,
1568564490,,NC
1821190521,,OH
1164524898,,KS
1679675565,,VA
1629509369,,TN
1639600935,,TX
1740712462,,NV
1972036382,,MI
1750814828,,FL
1144753088,,WA
1811428915,,GA
1457478679,,FL
1023135134,,GA
1588045603,,AR
1275914020,,MN
1881076354,,AZ
1114309515,,GA
1538108022,,ME
1134168958,2022,
1598704025,,NH
1497795363,,MI
1235179516,,VA
1497795405,,WA
1053537902,,CA
1821215435,,MI
1609092576,,PA
1891017448,,TX
1023129731,2021,
1356453435,2022,
1629189279,,NC
1225140973,,SC
1063523611,,CA
1366554719,,TX
1649382136,,NY
1295712115,2023,
1376645580,,SC
1306948062,,ID
1417488255,,TX
1003349937,,MI
1932633286,,AZ
1528184116,,NY
1568589638,,NY
1578680831,,FL
1881257236,,FL
1912560244,,CA
1427430388,,NY
1992745459,2021,
1043259575,,MA
1134169212,,OH
1396785374,,CO
1174563167,,NJ
1699715946,,NJ
1528001617,,CA
1972729960,,IA
1487871588,,LA
1740407287,,WV
1023236569,,NY
1669794160,,WA
1821100736,,HI
1336251065,,LA
1659473866,,MN
1588766216,,OH
1932640331,,TN
1518083898,,FL
1194840603,,CA
1326164393,,TN
1679699185,,FL
1497871099,2021,
1295399509,,OH
1851772644,,GA
1619359072,,CA
1558743880,,MA
1164462644,,NC
1033158696,,PA
1750321295,,MA
1396785853,,CA
1386684272,,NV
1770523789,,SD
1902846223,,GA
1598705717,,WA
1477593549,,MN
